凤凰中文,http://xtvantsc.xyz/fhx.php?id=2
985.40ms,嘉禾新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
986.08ms,吉首综合,https://liveplay-srs.voc.com.cn/hls/tv/143_70175b.m3u8
986.10ms,陈瑞-一辈子的真爱,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_28470656&response=res&format=mp4&type=convert_url
986.27ms,怀孕-乔杉修睿,https://vdse.bdstatic.com//86cf78ae4cfadc9dac585a70b2587808.mp4
986.53ms,全英文洗脑神曲dj串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ctpdosvog65ofsrkov0g&ratio=720p&line=0
986.64ms,歌团★031,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239927589941.mp4
986.89ms,陈瑞-心中的牵挂,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583211&response=res&format=mp4&type=convert_url
987.28ms,耙耳朵-张德高,https://vdse.bdstatic.com//73e623d869f5d89a61c98411e1595351.mp4
988.00ms,Zalaegerszeg TV,https://cloudfront44.lexanetwork.com:1344/freerelay/zegtv.sdp/playlist.m3u8
988.29ms,Pluto TV Mystery,https://jmp2.uk/plu-617aad99b68ef100072608cd.m3u8
988.53ms,Guangzhou TV,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
988.71ms,南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
989.14ms,乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
989.15ms,Concerto,https://php.946985.filegear-sg.me/mytv265.php?id=CONC
989.29ms,凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
989.34ms,CCTV6,http://rihou.cc:555/tv/CCTV6酒店
989.46ms,by,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cg6q69jc77u50fea8qog&ratio=720p&line=0
989.53ms,陈奕迅-明年今日,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ccqqbarc77u3c0tjm46g&ratio=720p&line=0
989.87ms,陆小凤之凤舞九天,https://vd3.bdstatic.com/mda-kfurqjryvpxhqf36/v1-cae/1080p/mda-kfurqjryvpxhqf36.mp4?auth_key=1602766720-0-0-e0c4cdb8f4adb28bdb8f57458c441924&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2345&split=2108645
989.99ms,Canal 14 San Carlos (720p) [Not 24/7],http://tvn.obix.tv:1935/TVN/CH14.stream_720p/playlist.m3u8
990.20ms,冰冰影剧,http://www.goodiptv.club/douyu/74374
990.44ms,冷漠-多情的人不该相遇,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1041689&response=res&format=mp4&type=convert_url
990.54ms,韩国女团39,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298694512.mp4
990.76ms,Alcance FM PLAY TV,https://video.wilohosting.com:19360/alcancefmtv/alcancefmtv.m3u8
991.04ms,TV Nova,https://stream.agatin.hr:3727/live/tvnovalive.m3u8
991.05ms,🐼直播熊猫,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
991.08ms,KTV Bangla (720p),https://server.livelegitpro.in:9899/tribetv/tribetv/index.m3u8
991.31ms,取钱-郭冬临,https://vdse.bdstatic.com//68b2ac3e7a50177c924737f02f82ae9d.mp4
991.55ms,歌MV36,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
991.64ms,Zee 24 Kalak (720p),https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zee24kalak/v1/manifest/611d79b11b77e2f571934fd80ca1413453772ac7/497f7199-758d-495d-9d2f-a5489231c428/14b7c8ec-16da-47f2-8d7e-5bbaec67b3e2/3.m3u8
991.84ms,TV 1 (720p),https://edge1.socialsmart.tv/tv1/bant1/playlist.m3u8
991.91ms,衡阳县电视台,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
992.32ms,安化综合,https://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8
992.41ms,合集刀郎敖包相会,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
992.88ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv
993.20ms,🔁未知(🚀),http://epg.112114.eu.org/douyu/122402
993.35ms,赤脚医生向阳花,https://vd4.bdstatic.com/mda-kiftnwth2r6fqx5a/v1-cae/1080p/mda-kiftnwth2r6fqx5a.mp4?auth_key=1602765096-0-0-663b95c941f29468ece75c69010d6b49&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=3177&split=2730713
993.49ms,安徽池州九华山风景区花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
993.86ms,韩国女团59,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240370230905.mp4
994.14ms,Seraj TV (1080i),https://43869de4e1a0d641.servers.dvcloud.tv/hls/al_aqsa_channel/6udfi7v8a3eof6nlps6e9ovfrs65c7l7.m3u8
994.73ms,Global News Okanagan (720p),https://jmp2.uk/plu-62cbfc572dc3750007a493ce.m3u8
995.01ms,贵州移动,http://123.207.224.130:123/guizhou/guizhou.php?id=gzyd
995.17ms,冷漠-我是否也在你心中,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4378249&response=res&format=mp4&type=convert_url
995.22ms,靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
995.25ms,Belros Ⓢ,https://live2.mediacdn.ru/sr1/tro/playlist.m3u8
995.70ms,📹️直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
995.97ms,RRI Net (1080p),https://private-streaming.rri.go.id/memfs/6f77c7b5-feb2-4935-9f89-e7e9fca0a54a_output_0.m3u8
995.98ms,欧美电影(🚀),http://epg.112114.eu.org/douyu/20415
996.60ms,BIZ TV (1080p),https://fl.biztv.media/biz_tv_720_uni8jhub4h8fub4idejswh8dh3j94finbu4nidj39inwsj92in3d/index.m3u8
996.93ms,Dajto,https://sktv.mxnticek.eu/new/stream.php?ch=Dajto
996.95ms,韩国歌团016,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239805200933.mp4
997.09ms,津市综合,https://liveplay-srs.voc.com.cn/hls/tv/187_2abf84.m3u8
997.18ms,凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
997.54ms,顺德DJLwei-全英文Electro音乐百听不厌APT经典金曲DJ串烧,https://mp4.djuu.com/c2/17/2025/78486efeb94e7f79.m4a
997.67ms,贵州卫视,http://gfr.x3322.net:9901/tsfile/live/1100_1.m3u8
997.83ms,Channel WIN (720p),https://cdn-4.pishow.tv/live/229/master.m3u8
998.07ms,绒花,https://vd4.bdstatic.com/mda-khdkf518m6n9t9gj/v1-cae/1080p/mda-khdkf518m6n9t9gj.mp4?auth_key=1602764513-0-0-4ac53ed0856cacedf8305e91542c7e68&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1953&split=1755343：
998.33ms,凤凰传奇-温柔姑娘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6401404&response=res&format=mp4&type=convert_url
998.61ms,Babyfirst,https://jmp2.uk/plu-5f4fb4cf605ddf000748e16f.m3u8
998.66ms,Arirang TV UN (1080p),https://amdlive-ch02-ctnd-com.akamaized.net/arirang_2ch/smil:arirang_2ch.smil/playlist.m3u8
998.70ms,Rozana Spokesman (1080p),https://live1.ottlive.co.in/spokesman/spokesman/index.m3u8
998.88ms,歌团★027,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167938.mp4
999.06ms,歌团★043,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239837532125.mp4
999.13ms,合集涛声依旧,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
999.41ms,Africa 24 English (1080p),https://edge20.vedge.infomaniak.com/livecast/ik:africa24english/manifest.m3u8
999.60ms,CCTV7,http://rihou.cc:555/tv/CCTV7酒店
999.66ms,SBB TV,https://cdn-th-vip2.livestreaming.in.th/watsanghathan/watsanghathan/playlist.m3u8
999.78ms,不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005
999.96ms,冷漠-再爱也没有用,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5834217&response=res&format=mp4&type=convert_url
999.98ms,Samay Kolkata (1080p),https://server.livelegitpro.in/samaykolkata/samaykolkata/index.m3u8
1000.03ms,Panorama TV (720p),https://tv02.zas.media:1936/panorama/panorama/playlist.m3u8
1000.04ms,新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
1000.44ms,小崔说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb
1000.44ms,NOW 90s00s,https://php.946985.filegear-sg.me/mytv265.php?id=NOW9
1000.75ms,婚誓,https://vd3.bdstatic.com/mda-kifdg2d90rh5i76s/v1-cae/mda-kifdg2d90rh5i76s.mp4?auth_key=1602765139-0-0-379656e1afb5ac3920adcb3d41e4497d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=555&split=646903
1000.77ms,陈瑞-男人酒女人泪,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40090112&response=res&format=mp4&type=convert_url
1001.41ms,ETV Manisa (1080p) [Not 24/7],https://edge1.socialsmart.tv/manisaetv/bant1/playlist.m3u8
1001.42ms,歌团★040,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059018784.mp4
1002.39ms,歌团★023,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
1002.62ms,Cusano News 7,https://router.xdevel.com/video1s975363-1596/stream/playlist.m3u8
1002.67ms,永兴电视,https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
1003.14ms,DD Bihar (720p),https://cdn-4.pishow.tv/live/35/master.m3u8
1003.26ms,Cusano Italia Tv,https://router.xdevel.com/video0s975363-69/stream/playlist.m3u8
1003.87ms,RPTV (480p) [Not 24/7],https://streams.comclark.com/pknsd/rptv/playlist.m3u8
1004.14ms,Jeepney TV (480p),https://streams.comclark.com/pknsd/jeepney/playlist.m3u8
1004.33ms,凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
1004.49ms,RTV ZE Ⓢ,https://stream.rtvze.ba/live/123/123.m3u8
1004.68ms,韩国太妍18,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070884570.mp4
1005.35ms,中方台,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
1005.35ms,Music Information Channel (720p),https://mic.siar.us/mic/live/mic.m3u8
1005.85ms,Moon TV,https://cdn-4.pishow.tv/live/1121/master.m3u8
1005.99ms,Teleuniverso,https://stream.ets-sistemi.it:19360/teleuniverso/teleuniverso.m3u8
1006.29ms,8首老歌,https://vd3.bdstatic.com/mda-ncw56qz9i48y8pi8/sc/cae_h264_delogo/1648721358570368798/mda-ncw56qz9i48y8pi8.mp4
1006.53ms,一首老婆花,https://vd3.bdstatic.com/mda-nc33eu0a1v7zxcnu/sc/bd265_cae_delogo/1646450712283095420/mda-nc33eu0a1v7zxcnu.mp4
1007.26ms,CCTV3,http://rihou.cc:555/tv/CCTV3酒店
1007.57ms,Komsan TV [Not 24/7],http://tv.cootel.com.kh:8077/streams/d/Komsan/playlist.m3u8
1007.61ms,陈瑞-天长地久,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583220&response=res&format=mp4&type=convert_url
1007.64ms,MTürk TV (1080p),https://edge1.socialsmart.tv/muglaturk/bant1/playlist.m3u8
1007.84ms,ANC (480p),https://streams.comclark.com/pknsd/anc/playlist.m3u8
1008.06ms,广州综合,https://tencentplaygsm.gztv.com/live/zonghes.m3u8?txTime=659a5111&txSecret=36b95cb955327d8262812e0e4f772aa5
1008.24ms,Archivos Forenses,https://jmp2.uk/plu-5f984f4a09e92d0007d74647.m3u8
1008.31ms,精选高音质中文DJ串烧 超重低音炮 蹦迪车载音乐首选 首首洗脑,https://vd3.bdstatic.com/mda-pbtbhnide9qbjjq1/720p/h264/1677571859269734018/mda-pbtbhnide9qbjjq1.mp4
1008.34ms,安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8
1008.77ms,沅江电视,https://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
1008.99ms,IBC 13 (480p) [Not 24/7],https://streams.comclark.com/pknsd/ibc_13/playlist.m3u8
1009.07ms,Kecskemét TV,https://eurobioinvest.hu:444/live/ktv.m3u8
1009.14ms,BEYOND-血染的风采,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201217/5623330UVqF1sc8YPbod665sH.mp4
1009.29ms,双峰电视台,https://liveplay-srs.voc.com.cn/hls/tv/131_acfb72.m3u8
1009.71ms,A2Z (480p) [Not 24/7],https://streams.comclark.com/pknsd/a2z/playlist.m3u8
1009.75ms,DD National SD (576p),https://cdn-1.pishow.tv/live/11/master.m3u8
1009.86ms,DD Chhattisgarh (720p),https://cdn-1.pishow.tv/live/15/master.m3u8
1009.90ms,周杰伦-稻香,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctlmcvvog65o5ds0167g&ratio=720p&line=0
1010.11ms,ducktv (720p),https://jmp2.uk/stvp-ESBC4700001GR
1010.23ms,陈瑞-曾經是我的最爱的女人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_486357&response=res&format=mp4&type=convert_url
1010.48ms,Lingkar TV,https://lingkartv.my.id/hls/lingkartv.m3u8
1010.54ms,Cinemo (480p),https://streams.comclark.com/pknsd/cinemo/playlist.m3u8
1010.60ms,欢腾购物,http://tvcdn.stream3.hndt.com/tv/65ba653b017e1000d4ee41c700000000_transios/playlist.m3u8?wsSecret=a383984c3d43aab418da3cb8946f76cd&wsTime=1784836801
1010.78ms,凤凰传奇-今生的缘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_646024&response=res&format=mp4&type=convert_url
1010.80ms,CCTV7,https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv7_1_td.m3u8
1010.83ms,芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
1010.95ms,逃跑吧兄弟-卜钰,https://vd3.bdstatic.com/mda-phtcz9k54vzx9z5g/720p/h264/1693213950038002801/mda-phtcz9k54vzx9z5g.mp4
1011.10ms,PTV 4 (480p) [Not 24/7],https://streams.comclark.com/pknsd/ptv/playlist.m3u8
1011.42ms,韩国太妍23,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240182993056.mp4
1011.60ms,港风粤语女二,http://rihou.cc:555/tv/港风粤语女二
1011.74ms,衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
1011.79ms,陈瑞-烛光里的妈妈,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1024266&response=res&format=mp4&type=convert_url
1011.87ms,合集驼铃草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
1012.14ms,陈瑞-三生三世,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6449820&response=res&format=mp4&type=convert_url
1012.26ms,Comedy Central Roast,https://jmp2.uk/plu-6641fd41b18d700008e7e2b8.m3u8
1012.26ms,Vanitha TV (576p),https://cdn-1.pishow.tv/live/393/master.m3u8
1012.60ms,shots,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000ctqgk5vog65vl902jf8g&ratio=720p&line=0
1012.76ms,每逢佳节必催婚-张凯丽,https://vdse.bdstatic.com//995f6bb4386df7d3b6e27308a49eed72.mp4
1012.81ms,平江综合,https://liveplay-srs.voc.com.cn/hls/tv/168_ce2a0c.m3u8
1012.83ms,龙山综合,https://liveplay-srs.voc.com.cn/hls/tv/146_f067fe.m3u8
1012.85ms,DD Uttar Pradesh (720p),https://cdn-1.pishow.tv/live/36/master.m3u8
1012.96ms,歌团★049,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065122134.mp4
1013.21ms,NOW ROCK,https://php.946985.filegear-sg.me/mytv265.php?id=NOWR
1013.46ms,Vouli TV,https://diavlos-cache.cnt.grnet.gr/parltv/webtv-1b.sdp/playlist.m3u8
1013.51ms,春晚1983,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
1013.55ms,云南白沙远眺玉龙雪山,https://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8
1013.80ms,陈瑞-父亲,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4247454&response=res&format=mp4&type=convert_url
1014.57ms,DD Uttarakhand (720p),https://cdn-1.pishow.tv/live/17/master.m3u8
1014.73ms,Pluto TV Junior,https://jmp2.uk/plu-5dcde2ac4bc6c500094ab45b.m3u8
1015.43ms,电视剧频道,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=1d67f6c789aeb60d9b02ed76b97daddc&wsTime=1784836801
1015.47ms,德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1015.53ms,城步电视台,https://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
1015.55ms,LOL TV (1080p),https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/fc63d5fd-b50e-4d3e-abdf-697d9b6cbf70/manifest.m3u8
1015.77ms,小熊的梦幻森林2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b2e817cee1a7417ba34f062aa919ca02/1200.m3u8
1015.82ms,韩国太妍34,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240361330093.mp4
1015.93ms,Monster High,https://jmp2.uk/plu-68e8fe3bcba140ddfe903677.m3u8
1016.29ms,Rete Biella Tv,https://sb.top-ix.org/retebiella/streaming/playlist.m3u8
1016.36ms,男人酒女人泪,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40090112&response=res&format=mp4&type=convert_url
1016.49ms,陈瑞-鱼和水的故事,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_353501&response=res&format=mp4&type=convert_url
1016.53ms,新化电视台,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
1016.75ms,DLTV 13 (1080p),https://cdn-live.dltv.ac.th/dltv13.m3u8
1016.78ms,新化电视,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
1016.89ms,CCTV8,http://rihou.cc:555/tv/CCTV8酒店
1017.52ms,Anthony Bourdain: Parts Unknown,https://jmp2.uk/plu-69173ce8abd4703b27f71d44.m3u8
1017.66ms,South Park: Into the Stars,https://jmp2.uk/plu-664f0eaa8ce31100088036bd.m3u8
1017.81ms,PTC Chakde (720p),https://cdn-1.pishow.tv/live/449/master.m3u8
1017.91ms,DJ伤感好听《红颜知己》《事与愿违》《缘分相遇》《知情念歌》,https://vdse.bdstatic.com//1a7b05ab4eab2d68a679e442f4d80fab.mp4
1017.96ms,Mattel Junior,https://jmp2.uk/plu-686cfe983ffa5e0c91cdb5df.m3u8
1018.12ms,Parlamenti TAB közvetítés,https://tab.parlament.hu:446/edgelive/smil:mkogytab.smil/playlist.m3u8
1018.30ms,Ruidos FM,https://tv1.ruidosfm.cl/ruidostv/stream.m3u8
1018.41ms,蓝山电视,https://liveplay-srs.voc.com.cn/hls/tv/26_370917.m3u8
1018.41ms,歌MV7,http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4
1018.50ms,冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a
1018.75ms,Unchained TV (1080p),https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/e6fe3169-15ec-4f33-b16c-c9fc37853d61/manifest.m3u8
1019.00ms,韩国女团24,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240407847242.mp4
1019.16ms,TürkHaber (720p),https://edge1.socialsmart.tv/turkhaber/bant1/playlist.m3u8
1019.40ms,EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
1019.53ms,Little Angel's Playroom en Español,https://jmp2.uk/plu-60493283ffc52f000710edae.m3u8
1019.56ms,Pluto TV Classic TV Variety,https://jmp2.uk/plu-68d25c623175a2780d051d3a.m3u8
1019.64ms,贝爷求生,http://www.goodiptv.club/douyu/9661369
1019.76ms,CVR OM Spiritual (576p),https://cdn-1.pishow.tv/live/957/master.m3u8
1020.22ms,Tele7music,https://live.tele7music.ro/hls/stream/index.m3u8
1020.38ms,ZB Music (720p),https://server.zillarbarta.com/zbmusic/index.m3u8
1020.96ms,凤凰卫视资讯,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=77bd953dbf073e11b80bba0a8aca92c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1021.51ms,[BD]电影,https://t.freetv.fun/live/dian-ying.flv
1021.70ms,DLTV 6 (1080p),https://cdn-live.dltv.ac.th/dltv06.m3u8
1021.81ms,CCTV11,http://111.231.6.102:1234/667987558
1021.96ms,Детское кино International [Not 24/7],https://autopilot.catcast.tv/content/38720/index.m3u8
1022.41ms,华语经典1(🚀),http://epg.112114.eu.org/douyu/85894
1022.96ms,枉凝眉,https://vd2.bdstatic.com/mda-kj2ge5qdivh9jhz3/v1-cae/1080p/mda-kj2ge5qdivh9jhz3.mp4?auth_key=1602763415-0-0-48bdf1633df2cd03d16a184c1f5a61fb&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2792&split=2419689
1022.97ms,林翠萍经典情歌《相思豆》,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
1023.07ms,别把寂寞当缘分,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6210858&response=res&format=mp4&type=convert_url
1023.16ms,Orange Bangla TV (720p),https://cdn-4.pishow.tv/live/1499/master.m3u8
1023.32ms,韩国|NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
1023.35ms,新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1023.61ms,衡阳县电视,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
1023.66ms,DLTV 12 (1080p),https://cdn-live.dltv.ac.th/dltv12.m3u8
1023.78ms,小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779
1023.86ms,热舞,https://vd3.bdstatic.com/mda-nahby8e8zgk9g0zi/480p/h264_delogo/1642494441589812023/mda-nahby8e8zgk9g0zi.mp4
1024.16ms,福建东南卫视,http://rihou.cc:555/tv/福建东南卫视
1024.18ms,CCTV8,https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv8_1_hd.m3u8
1024.22ms,河北卫视,http://60.168.105.138:5008/962042070
1024.27ms,Canal 50 Morteros,https://online.coopmorteros.coop/canal50/vivo.m3u8
1024.35ms,随遇而安,https://vd2.bdstatic.com/mda-kh9n03rrhnbrua10/v1-cae/sc/mda-kh9n03rrhnbrua10.mp4?auth_key=1602767483-0-0-8c19357e11376878893f35c9cff19ac2&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1436&split=1385026
1024.37ms,陈瑞-一生的等待,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583215&response=res&format=mp4&type=convert_url
1024.39ms,Pluto TV Sci-fi Series,https://jmp2.uk/plu-619247c34a270700077c8415.m3u8
1024.40ms,CCTV10,https://live.264788.xyz/channel/cctv10?streamid=61d2faba189c1fee2c26fb733648e7d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1024.79ms,Maha Punjabi,https://cdn-4.pishow.tv/live/1521/master.m3u8
1024.80ms,BRK News (576p),https://cdn-1.pishow.tv/live/1037/master.m3u8
1025.03ms,贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=091bd59ea031989839c23459bb8cc9d4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1025.09ms,万水千山纵横,https://vd2.bdstatic.com/mda-kfdcqnhq8q4qc1w4/v1-cae/1080p/mda-kfdcqnhq8q4qc1w4.mp4?auth_key=1602766929-0-0-ff2d59fa07701ca60b2e90ad885e4454&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1991&split=1777541
1025.17ms,DLTV 7 (1080p),https://cdn-live.dltv.ac.th/dltv07.m3u8
1025.40ms,凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
1025.73ms,Oli TV (1080p),https://live.olidigital.in/olitv/olitv/index.m3u8
1025.94ms,Север (Нарьян-Мар),https://2vko9pchwon.a.trbcdn.net/livemaster/8ilgc_cw63ucn03p.smil/playlist.m3u8
1026.61ms,韩国太妍09,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175225325.mp4
1027.04ms,冷漠-别把寂寞当缘分,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6210858&response=res&format=mp4&type=convert_url
1027.13ms,Balaton TV,https://stream.iptvservice.eu/hls/balatontv.m3u8
